"Anon_Clara_1864" "Barclay_Ladies_1917" "Bennet_Babylon_1902" "Blackmore_Erema_1877" "Burnett_Garden_1911" "Cbronte_Jane_1847" "Chesterton_Innocence_1911" "Conrad_Almayer_1895" "Corelli_Innocent_1914" "Dickens_Bleak_1853" "Doyle_Hound_1902" "Eliot_Adam_1859" "Ford_Girl_1907" "Forster_Angels_1905" "Galsworthy_Man_1906" "Gaskell_Lovers_1863" "Gissing_Unclassed_1884" "Haggard_Mines_1885" "Hardy_Jude_1895" "James_Ambassadors_1903" "Kipling_Captains_1896" "Lawrence_Peacock_1911" "Lee_Albany_1884" "Lytton_Kenelm_1873" "Meredith_Feverel_1859" "Morris_Roots_1890" "Schreiner_Farm_1883" "Stevenson_Arrow_1888" "Thackeray_Esmond_1852" "Trollope_Phineas_1869" "Ward_Ashe_1905" "Wcollins_Basil_1852" "Woolf_Lighthouse_1927"
"separated" 0 0 0.00293595220269814 0 0 0.00160327495631076 0 0.00635909827986392 0.00157749856053256 0.00168755009914357 0.00168197261748579 0.00185488321191577 0.00286886421665663 0 0.00274313302366409 0.00156842242844073 0.000800563596772128 0.00242506547676787 0.00137453265889598 0.00425350914504466 0.00753423367425741 0.000804867840700557 0.00955596610817354 0.0010444682351098 0.00296140109808753 0 0.00198469797858511 0.00872285012897357 0.00481845145677849 0.00227482976690578 0.00277246388865785 0.00515198351365276 0.00430681769240708
"swung" 0.00254288576848551 0.0106372532975485 0.00293595220269814 0.00419483196701664 0.00246755169520801 0 0.0101168496130305 0.00953864741979587 0.00315499712106513 0 0.00504591785245736 0.000463720802978942 0 0.0060131085766972 0.00640064372188289 0.00104561495229382 0.000800563596772128 0.00485013095353575 0.000687266329447988 0.00121528832715562 0.0226027010227722 0.0193168281768134 0.00159266101802892 0.0005222341175549 0.00296140109808753 0.00194445344654373 0.000992348989292554 0.00373836434098867 0 0 0.00138623194432893 0.000858663918942126 0.00861363538481416
"waving" 0.00203430861478841 0.00327300101463031 0.00293595220269814 0.000599261709573805 0.00123377584760401 0.00106884997087384 0.00632303100814406 0.00317954913993196 0.00315499712106513 0.00168755009914357 0.00336394523497157 0.00185488321191577 0 0.00801747810226293 0.0018287553491094 0.000522807476146909 0.00240169079031638 0.00848772916868755 0.00206179898834396 0.000607644163577809 0.0150684673485148 0.00402433920350278 0 0 0.00177684065885252 0.00453705804193538 0.00496174494646277 0.00124612144699622 0.00321230097118566 0.000379138294484296 0.00277246388865785 0.000858663918942126 0.00574242358987611
"coldly" 0.00305146292218261 0.000818250253657579 0.0102758327094435 0 0.00370132754281202 0.00160327495631076 0.00126460620162881 0.00794887284982989 0.00630999424213025 0.00112503339942905 0.00336394523497157 0.00231860401489471 0 0.00200436952556573 0.0018287553491094 0.000522807476146909 0.00240169079031638 0.00121253273838394 0.00137453265889598 0 0 0.00724381056630501 0 0.0010444682351098 0.00236912087847002 0.00194445344654373 0.000992348989292554 0.00249224289399245 0.00053538349519761 0.00113741488345289 0.00415869583298678 0.00429331959471063 0
"dwell" 0.00305146292218261 0.00572775177560305 0 0.00359557025744283 0 0.00374097489805843 0 0 0.00315499712106513 0.000843775049571784 0.00168197261748579 0.000463720802978942 0 0 0 0.00156842242844073 0.00320225438708851 0.00606266369191968 0.00206179898834396 0 0 0 0.00318532203605785 0.0015667023526647 0.00118456043923501 0.0194445344654373 0.00198469797858511 0.00124612144699622 0.00160615048559283 0.000379138294484296 0.000693115972164463 0.00257599175682638 0
"hesitation" 0.00305146292218261 0.00327300101463031 0.00293595220269814 0.000599261709573805 0 0.00213769994174768 0.00505842480651525 0.00794887284982989 0.00394374640133141 0.00196880844900083 0.00336394523497157 0.00417348722681048 0 0.00200436952556573 0.000914377674554698 0.00156842242844073 0.00480338158063277 0 0.00412359797668793 0.00425350914504466 0 0.000804867840700557 0.00159266101802892 0.0005222341175549 0.00236912087847002 0 0.000992348989292554 0.00249224289399245 0.00053538349519761 0.00265396806139007 0.00207934791649339 0.00944530310836339 0.00143560589746903
"laws" 0.00203430861478841 0 0.00440392830404721 0.00779040222445947 0 0.00106884997087384 0.00252921240325763 0.00317954913993196 0.00315499712106513 0.000281258349857261 0.00504591785245736 0 0.00286886421665663 0.00200436952556573 0.00457188837277349 0.00522807476146909 0.000800563596772128 0.00242506547676787 0.0054981306355839 0.000607644163577809 0 0.00241460352210167 0.00318532203605785 0.0057445752931039 0.00533052197655755 0 0.00297704696787766 0 0.00160615048559283 0.00758276588968592 0.00277246388865785 0.00257599175682638 0
"marvellous" 0.000508577153697102 0 0.00293595220269814 0 0 0.000534424985436919 0.00505842480651525 0 0.000788749280266282 0.000281258349857261 0.00168197261748579 0.00139116240893683 0 0.0060131085766972 0.000914377674554698 0.000522807476146909 0.00160112719354426 0.00485013095353575 0 0.00121528832715562 0 0.00160973568140111 0.00318532203605785 0.0005222341175549 0.000592280219617505 0.00388890689308747 0.00396939595717022 0.00249224289399245 0.00053538349519761 0.00151655317793718 0.00485181180515124 0 0
"pupils" 0.00305146292218261 0 0.00146797610134907 0 0 0.00748194979611687 0 0.00158977456996598 0 0.00168755009914357 0 0.00231860401489471 0 0 0 0.000522807476146909 0.0088061995644934 0.00121253273838394 0.00274906531779195 0 0 0 0.00318532203605785 0.0015667023526647 0.000592280219617505 0 0 0 0.00107076699039522 0 0.000693115972164463 0 0
"remembering" 0.00254288576848551 0.00900075279023337 0 0.00359557025744283 0.0123377584760401 0.00160327495631076 0.00126460620162881 0 0.000788749280266282 0.00196880844900083 0.00168197261748579 0.00370976642383154 0 0.00400873905113147 0.000914377674554698 0.00418245980917527 0 0.00121253273838394 0.00206179898834396 0.00243057665431124 0.00188355841856435 0.000804867840700557 0.00159266101802892 0.0005222341175549 0.00296140109808753 0.000648151148847911 0.00297704696787766 0.00124612144699622 0.00160615048559283 0.00265396806139007 0.00207934791649339 0.00601064743259488 0.00717802948734513
"roar" 0.00203430861478841 0.00163650050731516 0 0.00659187880531186 0.00123377584760401 0.000534424985436919 0.00505842480651525 0.00635909827986392 0.00473249568159769 0.000562516699714523 0.00336394523497157 0.000927441605957885 0 0.00200436952556573 0.000914377674554698 0.00522807476146909 0.00160112719354426 0.00970026190707149 0 0 0.0131849089299505 0.000804867840700557 0 0.0005222341175549 0.00414596153732254 0.00194445344654373 0 0.0049844857879849 0.00107076699039522 0 0.00277246388865785 0.000858663918942126 0.00430681769240708
"shrank" 0 0 0.00146797610134907 0.00299630854786903 0.00123377584760401 0.00213769994174768 0 0.00317954913993196 0.00236624784079885 0.000281258349857261 0.00168197261748579 0.00417348722681048 0.00286886421665663 0.00400873905113147 0.000914377674554698 0.00627368971376291 0.00560394517740489 0.00121253273838394 0.000687266329447988 0.00121528832715562 0 0.00804867840700557 0 0.0010444682351098 0.00296140109808753 0.00194445344654373 0 0 0.00107076699039522 0 0.00693115972164463 0.0034346556757685 0.00287121179493805
"slope" 0.0015257314610913 0.000818250253657579 0 0.00359557025744283 0 0.000534424985436919 0.00379381860488644 0 0.000788749280266282 0 0.00840986308742894 0.00556464963574731 0 0 0.0018287553491094 0.000522807476146909 0 0.0145503928606072 0.000687266329447988 0 0.0037671168371287 0.00643894272560446 0 0.0015667023526647 0.00236912087847002 0.00842596493502285 0.000992348989292554 0.00373836434098867 0 0.000379138294484296 0 0 0
"smiles" 0.00406861722957681 0 0 0.00179778512872142 0.00123377584760401 0.00587867483980611 0 0.00476932370989794 0.000788749280266282 0.00196880844900083 0 0.0032460456208526 0.00286886421665663 0 0.00274313302366409 0.00261403738073454 0 0 0 0.00121528832715562 0.0037671168371287 0.00160973568140111 0 0.0020889364702196 0.00177684065885252 0.00129630229769582 0 0.00124612144699622 0.00803075242796415 0.00113741488345289 0.0110898555546314 0.000858663918942126 0
"whither" 0.00254288576848551 0.00245475076097274 0.00146797610134907 0.000599261709573805 0 0.00374097489805843 0 0 0.000788749280266282 0.000562516699714523 0.00168197261748579 0.000927441605957885 0 0.00200436952556573 0.000914377674554698 0.00104561495229382 0.00800563596772128 0.00727519643030362 0.00481086430613591 0.000607644163577809 0 0 0.00477798305408677 0.0005222341175549 0.00651508241579256 0.0175000810188936 0 0.00623060723498112 0.0144553543703355 0.00113741488345289 0.00346557986082231 0.00429331959471063 0
"by-and-by" 0.0015257314610913 0.000818250253657579 0 0.00539335538616425 0 0.000534424985436919 0 0 0.00157749856053256 0 0 0 0 0 0 0.00836491961835054 0 0.00363759821515181 0 0 0.00188355841856435 0 0 0 0.00118456043923501 0 0 0 0 0.00113741488345289 0 0 0
"despite" 0.00406861722957681 0.00245475076097274 0.0117438088107926 0.000599261709573805 0 0.00160327495631076 0.00505842480651525 0 0.00946499136319538 0.000562516699714523 0 0 0 0.00200436952556573 0 0.000522807476146909 0.00160112719354426 0 0.00343633164723994 0.00243057665431124 0 0 0.0191119322163471 0.0067890435282137 0.00177684065885252 0.00259260459539165 0 0.00249224289399245 0 0 0 0 0
"efforts" 0.00305146292218261 0.00163650050731516 0.00733988050674535 0.00179778512872142 0.00123377584760401 0.00855079976699071 0 0.00794887284982989 0.00552124496186397 0.00168755009914357 0.00168197261748579 0.00139116240893683 0.00286886421665663 0.00200436952556573 0.00274313302366409 0.00784211214220363 0.00480338158063277 0.00121253273838394 0.00206179898834396 0 0 0 0.0175192711983181 0.0010444682351098 0.00829192307464508 0 0.000992348989292554 0 0.00107076699039522 0.00303310635587437 0.00277246388865785 0.00257599175682638 0
"fort" 0.000508577153697102 0.00163650050731516 0 0 0 0 0 0 0 0.000281258349857261 0 0 0 0 0 0 0.000800563596772128 0 0 0 0.00753423367425741 0 0 0 0 0 0 0 0.00321230097118566 0 0 0 0
"infant" 0.00254288576848551 0.00409125126828789 0 0 0 0.0026721249271846 0.00252921240325763 0 0.00157749856053256 0.00478139194757344 0 0.000927441605957885 0 0 0 0.00104561495229382 0.00160112719354426 0 0.000687266329447988 0 0 0.00402433920350278 0.00477798305408677 0.0088779799984333 0.00473824175694004 0 0 0 0.00374768446638327 0 0 0.000858663918942126 0
"intervals" 0.00406861722957681 0.000818250253657579 0.00733988050674535 0.00179778512872142 0.00246755169520801 0.00748194979611687 0.00252921240325763 0.00317954913993196 0.00157749856053256 0.00506265029743071 0 0.00231860401489471 0.00573772843331325 0.0060131085766972 0.00822939907099228 0.00104561495229382 0.00320225438708851 0.00242506547676787 0.00206179898834396 0.00243057665431124 0 0.000804867840700557 0.00796330509014461 0.0020889364702196 0.00177684065885252 0 0 0.00124612144699622 0 0.000379138294484296 0.00346557986082231 0.00686931135153701 0
"tremendous" 0.0010171543073942 0.000818250253657579 0.00146797610134907 0.00179778512872142 0 0 0.00252921240325763 0.00317954913993196 0 0.00225006679885809 0 0.000463720802978942 0.0286886421665663 0.00400873905113147 0.00274313302366409 0 0 0.00121253273838394 0 0.00364586498146685 0.00188355841856435 0.00160973568140111 0.00159266101802892 0 0.00473824175694004 0 0.000992348989292554 0 0.00214153398079044 0.000379138294484296 0 0.000858663918942126 0.00287121179493805
"union" 0.0015257314610913 0.00654600202926063 0.00146797610134907 0.00119852341914761 0 0.00961964973786454 0 0.00158977456996598 0.00157749856053256 0.000843775049571784 0 0.000927441605957885 0.00573772843331325 0 0 0.000522807476146909 0.00320225438708851 0 0.00618539696503189 0.00182293249073343 0.00188355841856435 0.000804867840700557 0.00318532203605785 0.0047001070579941 0.00355368131770503 0 0.00198469797858511 0 0.00107076699039522 0.00303310635587437 0 0.00171732783788425 0
"catching" 0.00203430861478841 0.000818250253657579 0.00146797610134907 0.00299630854786903 0 0.00106884997087384 0 0.00476932370989794 0.00157749856053256 0.00196880844900083 0.00168197261748579 0.000463720802978942 0.00573772843331325 0.00200436952556573 0.000914377674554698 0.005750882237616 0.00320225438708851 0.00606266369191968 0.00274906531779195 0.00243057665431124 0.00188355841856435 0.00482920704420334 0 0.0020889364702196 0.00177684065885252 0.000648151148847911 0 0.00249224289399245 0.00160615048559283 0.000379138294484296 0.00346557986082231 0.000858663918942126 0.00430681769240708
"daring" 0.0015257314610913 0.00327300101463031 0.00293595220269814 0.00179778512872142 0 0.00374097489805843 0.00126460620162881 0.00794887284982989 0.00236624784079885 0.000562516699714523 0 0 0.00286886421665663 0 0.000914377674554698 0.00522807476146909 0.000800563596772128 0 0 0.000607644163577809 0 0.00160973568140111 0 0.0020889364702196 0.00177684065885252 0.00129630229769582 0 0.00249224289399245 0.00481845145677849 0.00189569147242148 0.0055449277773157 0.0034346556757685 0
"elsewhere" 0.000508577153697102 0.00818250253657579 0.00733988050674535 0.00179778512872142 0.00123377584760401 0.00320654991262151 0 0 0.000788749280266282 0.00309384184842988 0 0.0032460456208526 0 0.00200436952556573 0 0 0 0.00121253273838394 0.00893446228282384 0.00364586498146685 0.00188355841856435 0.000804867840700557 0.00159266101802892 0.0047001070579941 0.000592280219617505 0.00129630229769582 0.000992348989292554 0.00249224289399245 0.0053538349519761 0.00303310635587437 0 0.000858663918942126 0
"faults" 0.0010171543073942 0 0 0.00299630854786903 0 0.00748194979611687 0.00126460620162881 0.00158977456996598 0.00157749856053256 0.00140629174928631 0 0.00185488321191577 0 0.00400873905113147 0 0.00209122990458764 0.00320225438708851 0 0.00137453265889598 0 0 0.000804867840700557 0.0111486271262025 0.0020889364702196 0.000592280219617505 0 0 0 0.00481845145677849 0.00151655317793718 0 0.00515198351365276 0
"medicine" 0.0015257314610913 0 0.00440392830404721 0.000599261709573805 0.00370132754281202 0 0.00252921240325763 0.00158977456996598 0 0.00140629174928631 0 0.000463720802978942 0.00286886421665663 0 0 0.000522807476146909 0 0.00848772916868755 0 0 0.00188355841856435 0 0 0.0010444682351098 0.00177684065885252 0 0.000992348989292554 0 0.00267691747598805 0 0 0 0
"prayed" 0.00406861722957681 0.0188197558341243 0 0.00239704683829522 0 0.00213769994174768 0.00379381860488644 0 0.000788749280266282 0.00309384184842988 0.00168197261748579 0.00278232481787365 0 0.0060131085766972 0 0.00209122990458764 0.000800563596772128 0 0.00343633164723994 0 0.00753423367425741 0 0.00318532203605785 0.0010444682351098 0.00355368131770503 0.00648151148847911 0.0129005368608032 0.00623060723498112 0.00267691747598805 0 0.00207934791649339 0.000858663918942126 0.00143560589746903
"squire^s" 0 0 0 0 0 0 0 0 0.000788749280266282 0 0 0.00463720802978942 0 0 0 0.000522807476146909 0 0 0 0 0 0.00402433920350278 0 0.0036556388228843 0 0 0 0 0 0 0 0 0
"violently" 0.00254288576848551 0.000818250253657579 0.0102758327094435 0.000599261709573805 0.00123377584760401 0.00106884997087384 0.00126460620162881 0.0158977456996598 0.00394374640133141 0.00225006679885809 0.00168197261748579 0.0032460456208526 0.00286886421665663 0.00400873905113147 0.000914377674554698 0.000522807476146909 0.00320225438708851 0.00121253273838394 0 0.00243057665431124 0 0.00402433920350278 0.00318532203605785 0.0005222341175549 0.00355368131770503 0 0.00297704696787766 0.0049844857879849 0.00107076699039522 0.00227482976690578 0.00277246388865785 0.00601064743259488 0.00430681769240708
"who^s" 0.000508577153697102 0 0.00587190440539628 0 0 0 0.00252921240325763 0.00158977456996598 0.000788749280266282 0.00309384184842988 0.00168197261748579 0.00370976642383154 0.00573772843331325 0.0060131085766972 0.00274313302366409 0.005750882237616 0.00400281798386064 0 0.00343633164723994 0.00121528832715562 0.00941779209282176 0.00482920704420334 0 0 0.00533052197655755 0 0.00198469797858511 0 0.00267691747598805 0.000379138294484296 0.000693115972164463 0.000858663918942126 0
"branches" 0.0015257314610913 0.00327300101463031 0 0.00119852341914761 0.0234417411044761 0.0026721249271846 0.00126460620162881 0.0254363931194557 0.00394374640133141 0.00225006679885809 0.00504591785245736 0.0032460456208526 0 0 0.00822939907099228 0.00156842242844073 0.000800563596772128 0 0.00343633164723994 0.000607644163577809 0 0.00402433920350278 0.00159266101802892 0.0005222341175549 0.00236912087847002 0.00194445344654373 0.00595409393575533 0.0049844857879849 0 0.000379138294484296 0.000693115972164463 0.000858663918942126 0.00861363538481416
"candles" 0.00203430861478841 0.00409125126828789 0.00146797610134907 0.00119852341914761 0 0.00587867483980611 0.0151752744195458 0 0.00394374640133141 0.00562516699714523 0.00168197261748579 0.0032460456208526 0 0.00200436952556573 0.00274313302366409 0.00522807476146909 0.000800563596772128 0 0.00274906531779195 0.00182293249073343 0.0113013505113861 0.0056340748849039 0 0.0020889364702196 0.00355368131770503 0.00453705804193538 0.00793879191434044 0 0 0.000379138294484296 0.00277246388865785 0.00171732783788425 0.00717802948734513
"ceiling" 0.00203430861478841 0 0.00587190440539628 0.00119852341914761 0.00123377584760401 0.00480982486893227 0.00252921240325763 0.00158977456996598 0.00157749856053256 0.00646894204671701 0.00336394523497157 0.000463720802978942 0.00286886421665663 0.00400873905113147 0.0018287553491094 0.00156842242844073 0.00560394517740489 0 0.00412359797668793 0.00121528832715562 0.0037671168371287 0.00402433920350278 0.00159266101802892 0.0005222341175549 0.000592280219617505 0 0 0.00124612144699622 0.00107076699039522 0 0.00485181180515124 0 0.00143560589746903
"furnished" 0.000508577153697102 0.00163650050731516 0.00440392830404721 0.00179778512872142 0 0.00320654991262151 0 0.00158977456996598 0.00315499712106513 0.00253132514871535 0.00168197261748579 0.00139116240893683 0.00286886421665663 0.00400873905113147 0.000914377674554698 0.00209122990458764 0.00240169079031638 0 0.00412359797668793 0 0.00188355841856435 0.00321947136280223 0.00477798305408677 0.0041778729404392 0.00177684065885252 0.000648151148847911 0 0.00124612144699622 0.00160615048559283 0.000758276588968592 0.00207934791649339 0.00515198351365276 0.00287121179493805
